year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2018,4-Feb-18,5,,
2018,4-Feb-18,6,,
2018,4-Feb-18,7,0.293,6
2018,4-Feb-18,8,8.915,416
2018,4-Feb-18,9,35.172,529
2018,4-Feb-18,10,84.157,695
2018,4-Feb-18,11,168.492,783
2018,4-Feb-18,12,179.496,799
2018,4-Feb-18,13,140.125,739
2018,4-Feb-18,14,92.985,709
2018,4-Feb-18,15,59.938,647
2018,4-Feb-18,16,18.692,553
2018,4-Feb-18,17,1.632,256
2018,4-Feb-18,18,0.197,6
2018,4-Feb-18,19,,
2018,4-Feb-18,20,,
2018,4-Feb-18,21,,
2018,4-Feb-18,22,,
2018,4-Feb-18,23,,
2018,4-Feb-18,24,,
2018,5-Feb-18,1,,
2018,5-Feb-18,2,,
2018,5-Feb-18,3,,
2018,5-Feb-18,4,,
2018,5-Feb-18,5,,
2018,5-Feb-18,6,,
2018,5-Feb-18,7,0.265,6
2018,5-Feb-18,8,35.637,548
2018,5-Feb-18,9,162.201,642
2018,5-Feb-18,10,250.785,714
2018,5-Feb-18,11,359.626,772
2018,5-Feb-18,12,513.16,840
2018,5-Feb-18,13,625.201,866
2018,5-Feb-18,14,628.252,856
2018,5-Feb-18,15,501.744,815
2018,5-Feb-18,16,273.428,703
2018,5-Feb-18,17,50.173,576
2018,5-Feb-18,18,0.271,13
2018,5-Feb-18,19,,
2018,5-Feb-18,20,,
2018,5-Feb-18,21,,
2018,5-Feb-18,22,,
2018,5-Feb-18,23,,
2018,5-Feb-18,24,,
2018,6-Feb-18,1,,
2018,6-Feb-18,2,,
2018,6-Feb-18,3,,
2018,6-Feb-18,4,,
2018,6-Feb-18,5,,
2018,6-Feb-18,6,,
2018,6-Feb-18,7,0.251,9
2018,6-Feb-18,8,18.067,531
2018,6-Feb-18,9,65.865,581
2018,6-Feb-18,10,85.949,604
2018,6-Feb-18,11,118.071,633
2018,6-Feb-18,12,210.156,700
2018,6-Feb-18,13,240.874,751
2018,6-Feb-18,14,243.455,726
2018,6-Feb-18,15,207.888,692
2018,6-Feb-18,16,134.647,625
2018,6-Feb-18,17,36.004,574
2018,6-Feb-18,18,0.221,8
2018,6-Feb-18,19,,
2018,6-Feb-18,20,,
2018,6-Feb-18,21,,
2018,6-Feb-18,22,,
2018,6-Feb-18,23,,
2018,6-Feb-18,24,,
2018,7-Feb-18,1,,
2018,7-Feb-18,2,,
2018,7-Feb-18,3,,
2018,7-Feb-18,4,,
2018,7-Feb-18,5,,
2018,7-Feb-18,6,,
2018,7-Feb-18,7,0.202,15
2018,7-Feb-18,8,23.772,558
2018,7-Feb-18,9,73.083,593
2018,7-Feb-18,10,71.258,598
2018,7-Feb-18,11,47.212,569
2018,7-Feb-18,12,21.84,496
2018,7-Feb-18,13,9.868,249
2018,7-Feb-18,14,7.471,156
2018,7-Feb-18,15,5.684,175
2018,7-Feb-18,16,1.821,123
2018,7-Feb-18,17,0.384,38
2018,7-Feb-18,18,0.217,6
2018,7-Feb-18,19,,
2018,7-Feb-18,20,,
2018,7-Feb-18,21,,
2018,7-Feb-18,22,,
2018,7-Feb-18,23,,
2018,7-Feb-18,24,,
2018,8-Feb-18,1,,
2018,8-Feb-18,2,,
2018,8-Feb-18,3,,
2018,8-Feb-18,4,,
2018,8-Feb-18,5,,
2018,8-Feb-18,6,,
2018,8-Feb-18,7,0.214,8
2018,8-Feb-18,8,15.579,256
2018,8-Feb-18,9,66.828,561
2018,8-Feb-18,10,168.08,643
2018,8-Feb-18,11,273.907,681
2018,8-Feb-18,12,310.044,694
2018,8-Feb-18,13,315.496,708
2018,8-Feb-18,14,311.77,708
2018,8-Feb-18,15,262.337,682
2018,8-Feb-18,16,153.285,621
2018,8-Feb-18,17,30.354,464
2018,8-Feb-18,18,0.232,22
2018,8-Feb-18,19,,
2018,8-Feb-18,20,,
2018,8-Feb-18,21,,
2018,8-Feb-18,22,,
2018,8-Feb-18,23,,
2018,8-Feb-18,24,,
2018,9-Feb-18,1,,
2018,9-Feb-18,2,,
2018,9-Feb-18,3,,
2018,9-Feb-18,4,,
2018,9-Feb-18,5,,
2018,9-Feb-18,6,,
2018,9-Feb-18,7,0.315,46
2018,9-Feb-18,8,35.701,459
2018,9-Feb-18,9,146.662,612
2018,9-Feb-18,10,264.255,675
2018,9-Feb-18,11,341.999,711
2018,9-Feb-18,12,312.293,701
2018,9-Feb-18,13,287.108,683
2018,9-Feb-18,14,250.314,668
2018,9-Feb-18,15,134.202,617
2018,9-Feb-18,16,53.505,550
2018,9-Feb-18,17,13.327,450
2018,9-Feb-18,18,0.173,7
2018,9-Feb-18,19,,
2018,9-Feb-18,20,,
2018,9-Feb-18,21,,
2018,9-Feb-18,22,,
2018,9-Feb-18,23,,
2018,9-Feb-18,24,,
2018,10-Feb-18,1,,
2018,10-Feb-18,2,,
2018,10-Feb-18,3,,
2018,10-Feb-18,4,,
2018,10-Feb-18,5,,
2018,10-Feb-18,6,,
2018,10-Feb-18,7,0.256,6
2018,10-Feb-18,8,12.47,416
2018,10-Feb-18,9,58.365,564
2018,10-Feb-18,10,120.684,665
2018,10-Feb-18,11,173.794,728
2018,10-Feb-18,12,198.754,763
2018,10-Feb-18,13,165.772,745
2018,10-Feb-18,14,105.358,692
2018,10-Feb-18,15,64.16,658
2018,10-Feb-18,16,35.555,610
2018,10-Feb-18,17,6.805,480
2018,10-Feb-18,18,0.142,6
2018,10-Feb-18,19,,
2018,10-Feb-18,20,,
2018,10-Feb-18,21,,
2018,10-Feb-18,22,,
2018,10-Feb-18,23,,
2018,10-Feb-18,24,,
2018,11-Feb-18,1,,
2018,11-Feb-18,2,,
2018,11-Feb-18,3,,
2018,11-Feb-18,4,,
2018,11-Feb-18,5,,
2018,11-Feb-18,6,,
2018,11-Feb-18,7,0.266,6
2018,11-Feb-18,8,3.055,416
2018,11-Feb-18,9,22.469,581
2018,11-Feb-18,10,37.502,607
2018,11-Feb-18,11,48.371,628
2018,11-Feb-18,12,58.859,646
2018,11-Feb-18,13,58.02,646
2018,11-Feb-18,14,56.003,649
2018,11-Feb-18,15,36.011,613
2018,11-Feb-18,16,16.479,577
2018,11-Feb-18,17,1.765,301
2018,11-Feb-18,18,0.098,6
2018,11-Feb-18,19,,
2018,11-Feb-18,20,,
2018,11-Feb-18,21,,
2018,11-Feb-18,22,,
2018,11-Feb-18,23,,
2018,11-Feb-18,24,,
2018,12-Feb-18,1,,
2018,12-Feb-18,2,,
2018,12-Feb-18,3,,
2018,12-Feb-18,4,,
2018,12-Feb-18,5,,
2018,12-Feb-18,6,,
2018,12-Feb-18,7,0.297,7
2018,12-Feb-18,8,17.865,554
2018,12-Feb-18,9,74.014,611
2018,12-Feb-18,10,80.844,619
2018,12-Feb-18,11,132.37,635
2018,12-Feb-18,12,158.311,656
2018,12-Feb-18,13,211.253,697
2018,12-Feb-18,14,277.501,757
2018,12-Feb-18,15,426.051,815
2018,12-Feb-18,16,307.968,748
2018,12-Feb-18,17,69.267,601
2018,12-Feb-18,18,0.54,108
2018,12-Feb-18,19,,
2018,12-Feb-18,20,,
2018,12-Feb-18,21,,
2018,12-Feb-18,22,,
2018,12-Feb-18,23,,
2018,12-Feb-18,24,,
2018,13-Feb-18,1,,
2018,13-Feb-18,2,,
2018,13-Feb-18,3,,
2018,13-Feb-18,4,,
2018,13-Feb-18,5,,
2018,13-Feb-18,6,,
2018,13-Feb-18,7,0.744,157
2018,13-Feb-18,8,78.965,601
2018,13-Feb-18,9,307.373,745
2018,13-Feb-18,10,466.144,816
2018,13-Feb-18,11,638.775,881
2018,13-Feb-18,12,699.993,894
2018,13-Feb-18,13,707.356,899
2018,13-Feb-18,14,631.983,881
2018,13-Feb-18,15,456.333,826
2018,13-Feb-18,16,262.828,723
2018,13-Feb-18,17,60.285,602
2018,13-Feb-18,18,0.339,74
2018,13-Feb-18,19,,
2018,13-Feb-18,20,,
2018,13-Feb-18,21,,
2018,13-Feb-18,22,,
2018,13-Feb-18,23,,
2018,13-Feb-18,24,,
2018,14-Feb-18,1,,
2018,14-Feb-18,2,,
2018,14-Feb-18,3,,
2018,14-Feb-18,4,,
2018,14-Feb-18,5,,
2018,14-Feb-18,6,,
2018,14-Feb-18,7,0.216,16
2018,14-Feb-18,8,14.093,554
2018,14-Feb-18,9,58.741,593
2018,14-Feb-18,10,160.204,657
2018,14-Feb-18,11,304.078,744
2018,14-Feb-18,12,327.52,778
2018,14-Feb-18,13,356.95,802
2018,14-Feb-18,14,457.105,819
2018,14-Feb-18,15,506.241,845
2018,14-Feb-18,16,308.3,741
2018,14-Feb-18,17,77.822,605
2018,14-Feb-18,18,0.544,144
2018,14-Feb-18,19,,
2018,14-Feb-18,20,,
2018,14-Feb-18,21,,
2018,14-Feb-18,22,,
2018,14-Feb-18,23,,
2018,14-Feb-18,24,,
2018,15-Feb-18,1,,
2018,15-Feb-18,2,,
2018,15-Feb-18,3,,
2018,15-Feb-18,4,,
2018,15-Feb-18,5,,
2018,15-Feb-18,6,,
2018,15-Feb-18,7,0.391,16
2018,15-Feb-18,8,16.107,565
2018,15-Feb-18,9,64.829,604
2018,15-Feb-18,10,142.098,682
2018,15-Feb-18,11,174.832,706
2018,15-Feb-18,12,147.019,681
2018,15-Feb-18,13,145.576,667
2018,15-Feb-18,14,146,664
2018,15-Feb-18,15,104.685,638
2018,15-Feb-18,16,54.64,601
2018,15-Feb-18,17,12.031,537
2018,15-Feb-18,18,0.277,15
2018,15-Feb-18,19,,
2018,15-Feb-18,20,,
2018,15-Feb-18,21,,
2018,15-Feb-18,22,,
2018,15-Feb-18,23,,
2018,15-Feb-18,24,,
2018,16-Feb-18,1,,
2018,16-Feb-18,2,,
2018,16-Feb-18,3,,
2018,16-Feb-18,4,,
2018,16-Feb-18,5,,
2018,16-Feb-18,6,,
2018,16-Feb-18,7,0.342,7
2018,16-Feb-18,8,5.325,480
2018,16-Feb-18,9,31.819,582
2018,16-Feb-18,10,75.675,603
2018,16-Feb-18,11,105.417,624
2018,16-Feb-18,12,112.108,624
2018,16-Feb-18,13,93.754,633
2018,16-Feb-18,14,101.571,633
2018,16-Feb-18,15,97.823,630
2018,16-Feb-18,16,38.335,589
2018,16-Feb-18,17,8.957,536
2018,16-Feb-18,18,0.234,12
2018,16-Feb-18,19,,
2018,16-Feb-18,20,,
2018,16-Feb-18,21,,
2018,16-Feb-18,22,,
2018,16-Feb-18,23,,
2018,16-Feb-18,24,,
2018,17-Feb-18,1,,
2018,17-Feb-18,2,,
2018,17-Feb-18,3,,
2018,17-Feb-18,4,,
2018,17-Feb-18,5,,
2018,17-Feb-18,6,,
2018,17-Feb-18,7,1.597,237
2018,17-Feb-18,8,97.354,652
2018,17-Feb-18,9,362.017,853
2018,17-Feb-18,10,601.599,932
2018,17-Feb-18,11,708.223,952
2018,17-Feb-18,12,738.311,964
2018,17-Feb-18,13,667.419,954
2018,17-Feb-18,14,553.001,931
2018,17-Feb-18,15,240.12,841
2018,17-Feb-18,16,86.929,710
2018,17-Feb-18,17,19.038,593
2018,17-Feb-18,18,0.194,8
2018,17-Feb-18,19,,
2018,17-Feb-18,20,,
2018,17-Feb-18,21,,
2018,17-Feb-18,22,,
2018,17-Feb-18,23,,
2018,17-Feb-18,24,,
2018,18-Feb-18,1,,
2018,18-Feb-18,2,,
2018,18-Feb-18,3,,
2018,18-Feb-18,4,,
2018,18-Feb-18,5,,
2018,18-Feb-18,6,,
2018,18-Feb-18,7,0.291,8
2018,18-Feb-18,8,4.351,141
2018,18-Feb-18,9,42.172,336
2018,18-Feb-18,10,121.466,478
2018,18-Feb-18,11,216.846,558
2018,18-Feb-18,12,316.239,612
2018,18-Feb-18,13,390.027,640
2018,18-Feb-18,14,429.638,657
2018,18-Feb-18,15,409.474,660
2018,18-Feb-18,16,287.703,620
2018,18-Feb-18,17,80.655,529
2018,18-Feb-18,18,1.209,226
2018,18-Feb-18,19,,
2018,18-Feb-18,20,,
2018,18-Feb-18,21,,
2018,18-Feb-18,22,,
2018,18-Feb-18,23,,
2018,18-Feb-18,24,,
2018,19-Feb-18,1,,
2018,19-Feb-18,2,,
2018,19-Feb-18,3,,
2018,19-Feb-18,4,,
2018,19-Feb-18,5,,
2018,19-Feb-18,6,,
2018,19-Feb-18,7,1.804,231
2018,19-Feb-18,8,90.264,536
2018,19-Feb-18,9,296.554,640
2018,19-Feb-18,10,465.608,680
2018,19-Feb-18,11,562.601,708
2018,19-Feb-18,12,573.413,745
2018,19-Feb-18,13,481.275,785
2018,19-Feb-18,14,398.132,785
2018,19-Feb-18,15,214.146,745
2018,19-Feb-18,16,75.806,617
2018,19-Feb-18,17,16.906,575
2018,19-Feb-18,18,0.226,12
2018,19-Feb-18,19,,
2018,19-Feb-18,20,,
2018,19-Feb-18,21,,
2018,19-Feb-18,22,,
2018,19-Feb-18,23,,
2018,19-Feb-18,24,,
2018,20-Feb-18,1,,
2018,20-Feb-18,2,,
2018,20-Feb-18,3,,
2018,20-Feb-18,4,,
2018,20-Feb-18,5,,
2018,20-Feb-18,6,,
2018,20-Feb-18,7,0.413,66
2018,20-Feb-18,8,29.917,583
2018,20-Feb-18,9,112.402,645
2018,20-Feb-18,10,217.417,749
2018,20-Feb-18,11,360.788,834
2018,20-Feb-18,12,488.004,872
2018,20-Feb-18,13,543.335,887
2018,20-Feb-18,14,503.925,858
2018,20-Feb-18,15,422.942,829
2018,20-Feb-18,16,268.727,753
2018,20-Feb-18,17,80.148,617
2018,20-Feb-18,18,1.925,289
2018,20-Feb-18,19,,
2018,20-Feb-18,20,,
2018,20-Feb-18,21,,
2018,20-Feb-18,22,,
2018,20-Feb-18,23,,
2018,20-Feb-18,24,,
2018,21-Feb-18,1,,
2018,21-Feb-18,2,,
2018,21-Feb-18,3,,
2018,21-Feb-18,4,,
2018,21-Feb-18,5,,
2018,21-Feb-18,6,,
2018,21-Feb-18,7,0.492,73
2018,21-Feb-18,8,22.078,577
2018,21-Feb-18,9,72.832,625
2018,21-Feb-18,10,175.046,728
2018,21-Feb-18,11,330.128,820
2018,21-Feb-18,12,499.068,849
2018,21-Feb-18,13,562.259,873
2018,21-Feb-18,14,530.185,861
2018,21-Feb-18,15,414.093,821
2018,21-Feb-18,16,267.101,749
2018,21-Feb-18,17,80.686,608
2018,21-Feb-18,18,1.388,255
2018,21-Feb-18,19,,
2018,21-Feb-18,20,,
2018,21-Feb-18,21,,
2018,21-Feb-18,22,,
2018,21-Feb-18,23,,
2018,21-Feb-18,24,,
2018,22-Feb-18,1,,
2018,22-Feb-18,2,,
2018,22-Feb-18,3,,
2018,22-Feb-18,4,,
2018,22-Feb-18,5,,
2018,22-Feb-18,6,,
2018,22-Feb-18,7,0.45,38
2018,22-Feb-18,8,17.539,567
2018,22-Feb-18,9,71.668,607
2018,22-Feb-18,10,95.988,623
2018,22-Feb-18,11,94.604,610
2018,22-Feb-18,12,109.841,630
2018,22-Feb-18,13,103.429,623
2018,22-Feb-18,14,70.931,601
2018,22-Feb-18,15,51.216,591
2018,22-Feb-18,16,23.694,555
2018,22-Feb-18,17,3.871,289
2018,22-Feb-18,18,0.23,8
2018,22-Feb-18,19,,
2018,22-Feb-18,20,,
2018,22-Feb-18,21,,
2018,22-Feb-18,22,,
2018,22-Feb-18,23,,
2018,22-Feb-18,24,,
2018,23-Feb-18,1,,
2018,23-Feb-18,2,,
2018,23-Feb-18,3,,
2018,23-Feb-18,4,,
2018,23-Feb-18,5,,
2018,23-Feb-18,6,,
2018,23-Feb-18,7,1.259,103
2018,23-Feb-18,8,33.595,525
2018,23-Feb-18,9,112.626,619
2018,23-Feb-18,10,168.744,659
2018,23-Feb-18,11,222.473,733
2018,23-Feb-18,12,206.099,739
2018,23-Feb-18,13,150.89,715
2018,23-Feb-18,14,112.441,645
2018,23-Feb-18,15,68.041,602
2018,23-Feb-18,16,39.648,591
2018,23-Feb-18,17,10.095,538
2018,23-Feb-18,18,0.214,11
2018,23-Feb-18,19,,
2018,23-Feb-18,20,,
2018,23-Feb-18,21,,
2018,23-Feb-18,22,,
2018,23-Feb-18,23,,
2018,23-Feb-18,24,,
2018,24-Feb-18,1,,
2018,24-Feb-18,2,,
2018,24-Feb-18,3,,
2018,24-Feb-18,4,,
2018,24-Feb-18,5,,
2018,24-Feb-18,6,,
2018,24-Feb-18,7,2.954,370
2018,24-Feb-18,8,107.14,674
2018,24-Feb-18,9,351.12,863
2018,24-Feb-18,10,549.736,919
2018,24-Feb-18,11,641.642,946
2018,24-Feb-18,12,526.493,927
2018,24-Feb-18,13,273.529,836
2018,24-Feb-18,14,102.356,719
2018,24-Feb-18,15,72.849,685
2018,24-Feb-18,16,46.343,646
2018,24-Feb-18,17,12.074,563
2018,24-Feb-18,18,0.185,12
2018,24-Feb-18,19,,
2018,24-Feb-18,20,,
2018,24-Feb-18,21,,
2018,24-Feb-18,22,,
2018,24-Feb-18,23,,
2018,24-Feb-18,24,,
2018,25-Feb-18,1,,
2018,25-Feb-18,2,,
2018,25-Feb-18,3,,
2018,25-Feb-18,4,,
2018,25-Feb-18,5,,
2018,25-Feb-18,6,,
2018,25-Feb-18,7,0.428,26
2018,25-Feb-18,8,7.646,487
2018,25-Feb-18,9,29.719,591
2018,25-Feb-18,10,36.936,611
2018,25-Feb-18,11,48.075,637
2018,25-Feb-18,12,48.617,640
2018,25-Feb-18,13,60.695,649
2018,25-Feb-18,14,48.524,638
2018,25-Feb-18,15,36.409,613
2018,25-Feb-18,16,21.431,590
2018,25-Feb-18,17,9.48,523
2018,25-Feb-18,18,0.254,28
2018,25-Feb-18,19,,
2018,25-Feb-18,20,,
2018,25-Feb-18,21,,
2018,25-Feb-18,22,,
2018,25-Feb-18,23,,
2018,25-Feb-18,24,,
2018,26-Feb-18,1,,
2018,26-Feb-18,2,,
2018,26-Feb-18,3,,
2018,26-Feb-18,4,,
2018,26-Feb-18,5,,
2018,26-Feb-18,6,,
2018,26-Feb-18,7,2.576,410
2018,26-Feb-18,8,66.719,612
2018,26-Feb-18,9,173.398,689
2018,26-Feb-18,10,210.135,716
2018,26-Feb-18,11,227.147,730
2018,26-Feb-18,12,273.509,754
2018,26-Feb-18,13,337.027,813
2018,26-Feb-18,14,399.016,826
2018,26-Feb-18,15,457.585,843
2018,26-Feb-18,16,309.935,779
2018,26-Feb-18,17,117.175,640
2018,26-Feb-18,18,5.918,481
2018,26-Feb-18,19,,
2018,26-Feb-18,20,,
2018,26-Feb-18,21,,
2018,26-Feb-18,22,,
2018,26-Feb-18,23,,
2018,26-Feb-18,24,,
2018,27-Feb-18,1,,
2018,27-Feb-18,2,,
2018,27-Feb-18,3,,
2018,27-Feb-18,4,,
2018,27-Feb-18,5,,
2018,27-Feb-18,6,0.306,6
2018,27-Feb-18,7,8.372,513
2018,27-Feb-18,8,154.175,663
2018,27-Feb-18,9,409.368,802
2018,27-Feb-18,10,605.762,882
2018,27-Feb-18,11,709.217,908
2018,27-Feb-18,12,743.162,920
2018,27-Feb-18,13,744.472,918
2018,27-Feb-18,14,702.772,913
2018,27-Feb-18,15,587.495,880
2018,27-Feb-18,16,387.516,795
2018,27-Feb-18,17,139.8,648
2018,27-Feb-18,18,6.646,504
2018,27-Feb-18,19,,
2018,27-Feb-18,20,,
2018,27-Feb-18,21,,
2018,27-Feb-18,22,,
2018,27-Feb-18,23,,
2018,27-Feb-18,24,,
2018,28-Feb-18,1,,
2018,28-Feb-18,2,,
2018,28-Feb-18,3,,
2018,28-Feb-18,4,,
2018,28-Feb-18,5,,
2018,28-Feb-18,6,0.294,6
2018,28-Feb-18,7,8.14,537
2018,28-Feb-18,8,135.243,646
2018,28-Feb-18,9,377.286,792
2018,28-Feb-18,10,573.981,878
2018,28-Feb-18,11,679.54,907
2018,28-Feb-18,12,715.213,916
2018,28-Feb-18,13,688.305,914
2018,28-Feb-18,14,579.186,877
2018,28-Feb-18,15,439.127,823
2018,28-Feb-18,16,261.25,739
2018,28-Feb-18,17,77.212,619
2018,28-Feb-18,18,4.5,473
2018,28-Feb-18,19,,
2018,28-Feb-18,20,,
2018,28-Feb-18,21,,
2018,28-Feb-18,22,,
2018,28-Feb-18,23,,
2018,28-Feb-18,24,,
2018,1-Mar-18,1,,
2018,1-Mar-18,2,,
2018,1-Mar-18,3,,
2018,1-Mar-18,4,,
2018,1-Mar-18,5,,
2018,1-Mar-18,6,0.225,6
2018,1-Mar-18,7,10.587,557
2018,1-Mar-18,8,138.051,669
2018,1-Mar-18,9,349.225,787
2018,1-Mar-18,10,510.985,864
2018,1-Mar-18,11,621.286,900
2018,1-Mar-18,12,638.875,906
2018,1-Mar-18,13,526.13,879
2018,1-Mar-18,14,301.104,783
2018,1-Mar-18,15,223.857,749
2018,1-Mar-18,16,155.907,696
2018,1-Mar-18,17,57.913,621
2018,1-Mar-18,18,2.738,435
2018,1-Mar-18,19,,
2018,1-Mar-18,20,,
2018,1-Mar-18,21,,
2018,1-Mar-18,22,,
2018,1-Mar-18,23,,
2018,1-Mar-18,24,,
2018,2-Mar-18,1,,
2018,2-Mar-18,2,,
2018,2-Mar-18,3,,
2018,2-Mar-18,4,,
2018,2-Mar-18,5,,
2018,2-Mar-18,6,0.199,6
2018,2-Mar-18,7,0.293,12
2018,2-Mar-18,8,4.151,343
2018,2-Mar-18,9,16.565,535
2018,2-Mar-18,10,27.49,568
2018,2-Mar-18,11,34.65,578
2018,2-Mar-18,12,44.781,575
2018,2-Mar-18,13,41.971,548
2018,2-Mar-18,14,33.761,524
2018,2-Mar-18,15,24.545,494
2018,2-Mar-18,16,15.074,476
2018,2-Mar-18,17,5.379,348
2018,2-Mar-18,18,0.241,14
2018,2-Mar-18,19,,
2018,2-Mar-18,20,,
2018,2-Mar-18,21,,
2018,2-Mar-18,22,,
2018,2-Mar-18,23,,
2018,2-Mar-18,24,,
2018,3-Mar-18,1,,
2018,3-Mar-18,2,,
2018,3-Mar-18,3,,
2018,3-Mar-18,4,,
2018,3-Mar-18,5,,
2018,3-Mar-18,6,0.164,6
2018,3-Mar-18,7,3.167,311
2018,3-Mar-18,8,30.543,464
2018,3-Mar-18,9,88.095,549
2018,3-Mar-18,10,149.192,603
2018,3-Mar-18,11,171.875,631
2018,3-Mar-18,12,167.408,645
2018,3-Mar-18,13,159.643,666
2018,3-Mar-18,14,150.92,686
2018,3-Mar-18,15,134.305,686
2018,3-Mar-18,16,91.529,634
2018,3-Mar-18,17,36.524,528
2018,3-Mar-18,18,1.67,237
2018,3-Mar-18,19,,
2018,3-Mar-18,20,,
2018,3-Mar-18,21,,
2018,3-Mar-18,22,,
2018,3-Mar-18,23,,
2018,3-Mar-18,24,,
2018,4-Mar-18,1,,
2018,4-Mar-18,2,,
2018,4-Mar-18,3,,
2018,4-Mar-18,4,,
2018,4-Mar-18,5,,
2018,4-Mar-18,6,0.156,6
2018,4-Mar-18,7,3.852,382
2018,4-Mar-18,8,37.59,531
2018,4-Mar-18,9,98.023,640
2018,4-Mar-18,10,150.375,691
2018,4-Mar-18,11,168.363,717
2018,4-Mar-18,12,181.236,739
2018,4-Mar-18,13,191.586,735
2018,4-Mar-18,14,162.402,732
2018,4-Mar-18,15,117.218,695
2018,4-Mar-18,16,75.393,619
2018,4-Mar-18,17,26.456,504
2018,4-Mar-18,18,1.078,144
2018,4-Mar-18,19,,
2018,4-Mar-18,20,,
2018,4-Mar-18,21,,
2018,4-Mar-18,22,,
2018,4-Mar-18,23,,
2018,4-Mar-18,24,,
2018,5-Mar-18,1,,
2018,5-Mar-18,2,,
2018,5-Mar-18,3,,
2018,5-Mar-18,4,,
2018,5-Mar-18,5,,
2018,5-Mar-18,6,0.223,6
2018,5-Mar-18,7,0.875,26
2018,5-Mar-18,8,8.399,187
2018,5-Mar-18,9,18.116,444
2018,5-Mar-18,10,44.704,524
2018,5-Mar-18,11,100.937,582
2018,5-Mar-18,12,222.278,678
2018,5-Mar-18,13,326.064,745
2018,5-Mar-18,14,314.955,756
2018,5-Mar-18,15,329.516,765
2018,5-Mar-18,16,263.424,737
2018,5-Mar-18,17,114.821,600
2018,5-Mar-18,18,9.906,510
2018,5-Mar-18,19,,
2018,5-Mar-18,20,,
2018,5-Mar-18,21,,
2018,5-Mar-18,22,,
2018,5-Mar-18,23,,
2018,5-Mar-18,24,,
2018,6-Mar-18,1,,
2018,6-Mar-18,2,,
2018,6-Mar-18,3,,
2018,6-Mar-18,4,,
2018,6-Mar-18,5,,
2018,6-Mar-18,6,0.22,6
2018,6-Mar-18,7,9.881,478
2018,6-Mar-18,8,118.418,598
2018,6-Mar-18,9,291.367,694
2018,6-Mar-18,10,405.791,742
2018,6-Mar-18,11,415.368,758
2018,6-Mar-18,12,418.113,770
2018,6-Mar-18,13,457.869,784
2018,6-Mar-18,14,469.806,792
2018,6-Mar-18,15,426.283,771
2018,6-Mar-18,16,304.39,736
2018,6-Mar-18,17,126.155,622
2018,6-Mar-18,18,9.622,480
2018,6-Mar-18,19,,
2018,6-Mar-18,20,,
2018,6-Mar-18,21,,
2018,6-Mar-18,22,,
2018,6-Mar-18,23,,
2018,6-Mar-18,24,,
2018,7-Mar-18,1,,
2018,7-Mar-18,2,,
2018,7-Mar-18,3,,
2018,7-Mar-18,4,,
2018,7-Mar-18,5,,
2018,7-Mar-18,6,0.194,6
2018,7-Mar-18,7,1.736,212
2018,7-Mar-18,8,7.703,431
2018,7-Mar-18,9,25.333,523
2018,7-Mar-18,10,57.959,570
2018,7-Mar-18,11,62.584,579
2018,7-Mar-18,12,96.861,604
2018,7-Mar-18,13,85.779,602
2018,7-Mar-18,14,59.298,570
2018,7-Mar-18,15,36.765,538
2018,7-Mar-18,16,17.306,376
2018,7-Mar-18,17,4.678,288
2018,7-Mar-18,18,0.26,12
2018,7-Mar-18,19,,
2018,7-Mar-18,20,,
2018,7-Mar-18,21,,
2018,7-Mar-18,22,,
2018,7-Mar-18,23,,
2018,7-Mar-18,24,,
2018,8-Mar-18,1,,
2018,8-Mar-18,2,,
2018,8-Mar-18,3,,
2018,8-Mar-18,4,,
2018,8-Mar-18,5,,
2018,8-Mar-18,6,0.159,4
2018,8-Mar-18,7,0.443,30
2018,8-Mar-18,8,3.387,75
2018,8-Mar-18,9,9.594,152
2018,8-Mar-18,10,27.706,269
2018,8-Mar-18,11,66.557,322
2018,8-Mar-18,12,95.916,356
2018,8-Mar-18,13,103.686,386
2018,8-Mar-18,14,112.514,395
2018,8-Mar-18,15,96.742,391
2018,8-Mar-18,16,55.604,374
2018,8-Mar-18,17,16.414,332
2018,8-Mar-18,18,1.353,140
2018,8-Mar-18,19,,
2018,8-Mar-18,20,,
2018,8-Mar-18,21,,
2018,8-Mar-18,22,,
2018,8-Mar-18,23,,
2018,8-Mar-18,24,,
2018,9-Mar-18,1,,
2018,9-Mar-18,2,,
2018,9-Mar-18,3,,
2018,9-Mar-18,4,,
2018,9-Mar-18,5,,
2018,9-Mar-18,6,0.207,5
2018,9-Mar-18,7,9.607,268
2018,9-Mar-18,8,62.846,387
2018,9-Mar-18,9,144.596,444
2018,9-Mar-18,10,199.944,472
2018,9-Mar-18,11,211.172,489
2018,9-Mar-18,12,243.345,499
2018,9-Mar-18,13,260.776,517
2018,9-Mar-18,14,219.997,509
2018,9-Mar-18,15,158.426,495
2018,9-Mar-18,16,119.116,479
2018,9-Mar-18,17,56.447,450
2018,9-Mar-18,18,5.754,353
2018,9-Mar-18,19,,
2018,9-Mar-18,20,,
2018,9-Mar-18,21,,
2018,9-Mar-18,22,,
2018,9-Mar-18,23,,
2018,9-Mar-18,24,,
2018,10-Mar-18,1,,
2018,10-Mar-18,2,,
2018,10-Mar-18,3,,
2018,10-Mar-18,4,,
2018,10-Mar-18,5,,
2018,10-Mar-18,6,0.099,6
