year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2018,31-Jan-18,13,394.741,43
2018,31-Jan-18,14,206.073,47
2018,31-Jan-18,15,197.947,46
2018,31-Jan-18,16,162.456,48
2018,31-Jan-18,17,174.574,47
2018,31-Jan-18,18,243.254,48
2018,31-Jan-18,19,319.027,50
2018,31-Jan-18,20,386.062,52
2018,31-Jan-18,21,488.442,52
2018,31-Jan-18,22,558.872,56
2018,31-Jan-18,23,624.211,56
2018,31-Jan-18,24,667.505,56
2018,1-Feb-18,01,621.869,55
2018,1-Feb-18,02,623.859,53
2018,1-Feb-18,03,575.269,55
2018,1-Feb-18,04,532.937,53
2018,1-Feb-18,05,469.791,52
2018,1-Feb-18,06,424.549,49
2018,1-Feb-18,07,405.432,49
2018,1-Feb-18,08,406.783,50
2018,1-Feb-18,09,402.503,51
2018,1-Feb-18,10,348.303,53
2018,1-Feb-18,11,272.254,52
2018,1-Feb-18,12,214.602,51
2018,1-Feb-18,13,245.4,53
2018,1-Feb-18,14,317.052,52
2018,1-Feb-18,15,389.23,54
2018,1-Feb-18,16,395.418,52
2018,1-Feb-18,17,426.873,51
2018,1-Feb-18,18,469.433,49
2018,1-Feb-18,19,467.353,49
2018,1-Feb-18,20,429.415,52
2018,1-Feb-18,21,393.462,49
2018,1-Feb-18,22,430.743,52
2018,1-Feb-18,23,449.192,49
2018,1-Feb-18,24,415.311,47
2018,2-Feb-18,01,343.884,45
2018,2-Feb-18,02,311.318,44
2018,2-Feb-18,03,381.212,42
2018,2-Feb-18,04,411.759,44
2018,2-Feb-18,05,521.28,49
2018,2-Feb-18,06,623.886,51
2018,2-Feb-18,07,733.76,52
2018,2-Feb-18,08,906.482,54
2018,2-Feb-18,09,1048.751,56
2018,2-Feb-18,10,1040.947,62
2018,2-Feb-18,11,1045.196,61
2018,2-Feb-18,12,1028.672,62
2018,2-Feb-18,13,990.01,61
2018,2-Feb-18,14,988.607,61
2018,2-Feb-18,15,976.296,61
2018,2-Feb-18,16,1026.02,60
2018,2-Feb-18,17,1016.664,59
2018,2-Feb-18,18,1010.84,58
2018,2-Feb-18,19,1044.851,59
2018,2-Feb-18,20,1023.782,58
2018,2-Feb-18,21,1022.21,56
2018,2-Feb-18,22,970.169,56
2018,2-Feb-18,23,950.574,54
2018,2-Feb-18,24,959.025,54
2018,3-Feb-18,01,941.581,54
2018,3-Feb-18,02,938.042,49
2018,3-Feb-18,03,876.028,48
2018,3-Feb-18,04,853.887,45
2018,3-Feb-18,05,785.012,47
2018,3-Feb-18,06,753.248,47
2018,3-Feb-18,07,710.558,47
2018,3-Feb-18,08,676.312,48
2018,3-Feb-18,09,569.954,48
2018,3-Feb-18,10,527.624,53
2018,3-Feb-18,11,415.142,52
2018,3-Feb-18,12,399.432,55
2018,3-Feb-18,13,418.312,54
2018,3-Feb-18,14,384.471,54
2018,3-Feb-18,15,329.689,53
2018,3-Feb-18,16,298.933,52
2018,3-Feb-18,17,244.556,51
2018,3-Feb-18,18,324.608,48
2018,3-Feb-18,19,444.244,49
2018,3-Feb-18,20,518.233,50
2018,3-Feb-18,21,586.087,53
2018,3-Feb-18,22,595.019,52
2018,3-Feb-18,23,613.442,53
2018,3-Feb-18,24,635.717,54
2018,4-Feb-18,01,600.592,55
2018,4-Feb-18,02,594.324,56
2018,4-Feb-18,03,588.108,54
2018,4-Feb-18,04,612.599,51
2018,4-Feb-18,05,698.412,52
2018,4-Feb-18,06,749.503,53
2018,4-Feb-18,07,745.615,53
2018,4-Feb-18,08,767.273,55
2018,4-Feb-18,09,735.993,55
2018,4-Feb-18,10,738.592,55
2018,4-Feb-18,11,713.306,56
2018,4-Feb-18,12,754.172,56
2018,4-Feb-18,13,787.419,55
2018,4-Feb-18,14,746.044,53
2018,4-Feb-18,15,715.56,52
2018,4-Feb-18,16,641.22,50
2018,4-Feb-18,17,642.5,52
2018,4-Feb-18,18,651.078,52
2018,4-Feb-18,19,678.074,54
2018,4-Feb-18,20,651.293,52
2018,4-Feb-18,21,626.073,52
2018,4-Feb-18,22,535.623,51
2018,4-Feb-18,23,562.355,48
2018,4-Feb-18,24,540.012,47
2018,5-Feb-18,01,389.663,43
2018,5-Feb-18,02,280.453,43
2018,5-Feb-18,03,242.729,45
2018,5-Feb-18,04,185.224,47
2018,5-Feb-18,05,175.056,50
2018,5-Feb-18,06,309.351,51
2018,5-Feb-18,07,394.195,48
2018,5-Feb-18,08,560.832,51
2018,5-Feb-18,09,779.042,55
2018,5-Feb-18,10,841.054,59
2018,5-Feb-18,11,945.766,58
2018,5-Feb-18,12,926.692,59
2018,5-Feb-18,13,940.678,60
2018,5-Feb-18,14,947.491,61
2018,5-Feb-18,15,976.038,59
2018,5-Feb-18,16,951.244,57
2018,5-Feb-18,17,900.27,57
2018,5-Feb-18,18,840.214,50
2018,5-Feb-18,19,815.351,52
2018,5-Feb-18,20,780.976,50
2018,5-Feb-18,21,778.603,49
2018,5-Feb-18,22,686.209,50
2018,5-Feb-18,23,598.391,47
2018,5-Feb-18,24,504.157,47
2018,6-Feb-18,01,415.631,46
2018,6-Feb-18,02,354.718,45
2018,6-Feb-18,03,267.663,42
2018,6-Feb-18,04,206.875,35
2018,6-Feb-18,05,191.766,25
2018,6-Feb-18,06,154.833,23
2018,6-Feb-18,07,168.482,23
2018,6-Feb-18,08,176.374,28
2018,6-Feb-18,09,177.097,35
2018,6-Feb-18,10,177.309,39
2018,6-Feb-18,11,163.36,46
2018,6-Feb-18,12,180.885,45
2018,6-Feb-18,13,173.007,48
2018,6-Feb-18,14,154.881,42
2018,6-Feb-18,15,155.68,41
2018,6-Feb-18,16,147.104,42
2018,6-Feb-18,17,177.978,39
2018,6-Feb-18,18,201.044,38
2018,6-Feb-18,19,288.649,36
2018,6-Feb-18,20,309.675,38
2018,6-Feb-18,21,281.603,39
2018,6-Feb-18,22,301.101,42
2018,6-Feb-18,23,347.941,48
2018,6-Feb-18,24,352.561,45
2018,7-Feb-18,01,287.138,43
2018,7-Feb-18,02,269.033,42
2018,7-Feb-18,03,192.544,39
2018,7-Feb-18,04,138.915,37
2018,7-Feb-18,05,80.175,35
2018,7-Feb-18,06,57.592,33
2018,7-Feb-18,07,58.479,37
2018,7-Feb-18,08,116.844,38
2018,7-Feb-18,09,199.546,39
2018,7-Feb-18,10,318.058,45
2018,7-Feb-18,11,379.83,47
2018,7-Feb-18,12,361.005,48
2018,7-Feb-18,13,343.788,49
2018,7-Feb-18,14,409.437,49
2018,7-Feb-18,15,447.195,47
2018,7-Feb-18,16,510.724,46
2018,7-Feb-18,17,611.707,43
2018,7-Feb-18,18,634.408,45
2018,7-Feb-18,19,637.274,47
2018,7-Feb-18,20,558.882,52
2018,7-Feb-18,21,470.793,47
2018,7-Feb-18,22,421.219,50
2018,7-Feb-18,23,514.776,53
2018,7-Feb-18,24,569.464,54
2018,8-Feb-18,01,656.411,56
2018,8-Feb-18,02,734.121,55
2018,8-Feb-18,03,746.92,53
2018,8-Feb-18,04,719.517,51
2018,8-Feb-18,05,680.187,52
2018,8-Feb-18,06,662.709,51
2018,8-Feb-18,07,608.596,51
2018,8-Feb-18,08,553.5,48
2018,8-Feb-18,09,518.013,48
2018,8-Feb-18,10,455.337,50
2018,8-Feb-18,11,444.195,46
2018,8-Feb-18,12,452.323,47
2018,8-Feb-18,13,528.926,46
2018,8-Feb-18,14,551.516,48
2018,8-Feb-18,15,463.594,47
2018,8-Feb-18,16,390.799,48
2018,8-Feb-18,17,332.11,42
2018,8-Feb-18,18,366.859,39
2018,8-Feb-18,19,419.254,41
2018,8-Feb-18,20,455.725,42
2018,8-Feb-18,21,354.056,43
2018,8-Feb-18,22,346.181,45
2018,8-Feb-18,23,347.605,45
2018,8-Feb-18,24,312.641,47
2018,9-Feb-18,01,374.065,45
2018,9-Feb-18,02,428.74,46
2018,9-Feb-18,03,434.755,47
2018,9-Feb-18,04,468.836,46
2018,9-Feb-18,05,491.579,47
2018,9-Feb-18,06,436.123,46
2018,9-Feb-18,07,409.412,45
2018,9-Feb-18,08,397.643,46
2018,9-Feb-18,09,297.433,45
2018,9-Feb-18,10,247.668,43
2018,9-Feb-18,11,260.518,42
2018,9-Feb-18,12,273.619,42
2018,9-Feb-18,13,260.529,43
2018,9-Feb-18,14,253.977,46
2018,9-Feb-18,15,205.824,44
2018,9-Feb-18,16,160.593,44
2018,9-Feb-18,17,140.815,43
2018,9-Feb-18,18,195.245,43
2018,9-Feb-18,19,260.144,43
2018,9-Feb-18,20,314.154,44
2018,9-Feb-18,21,324.067,45
2018,9-Feb-18,22,313.548,46
2018,9-Feb-18,23,316.615,47
2018,9-Feb-18,24,307.103,46
2018,10-Feb-18,01,319.451,46
2018,10-Feb-18,02,344.785,49
2018,10-Feb-18,03,375.145,48
2018,10-Feb-18,04,388.099,47
2018,10-Feb-18,05,371.458,45
2018,10-Feb-18,06,428.536,47
2018,10-Feb-18,07,466.924,48
2018,10-Feb-18,08,478.746,47
2018,10-Feb-18,09,394.6,49
2018,10-Feb-18,10,381.356,49
2018,10-Feb-18,11,318.887,46
2018,10-Feb-18,12,275.317,51
2018,10-Feb-18,13,249.226,51
2018,10-Feb-18,14,242.376,50
2018,10-Feb-18,15,230.278,48
2018,10-Feb-18,16,266.065,48
2018,10-Feb-18,17,271.06,49
2018,10-Feb-18,18,291.56,49
2018,10-Feb-18,19,292.684,51
2018,10-Feb-18,20,302.111,51
2018,10-Feb-18,21,271.868,46
2018,10-Feb-18,22,192.292,45
2018,10-Feb-18,23,139.953,44
2018,10-Feb-18,24,122.738,43
2018,11-Feb-18,01,121.979,41
2018,11-Feb-18,02,139.012,42
2018,11-Feb-18,03,154.165,43
2018,11-Feb-18,04,151.921,42
2018,11-Feb-18,05,136.763,37
2018,11-Feb-18,06,138.624,32
2018,11-Feb-18,07,109.31,24
2018,11-Feb-18,08,106.894,33
2018,11-Feb-18,09,102.159,40
2018,11-Feb-18,10,108.013,46
2018,11-Feb-18,11,147.204,46
2018,11-Feb-18,12,177.749,46
2018,11-Feb-18,13,186.66,49
2018,11-Feb-18,14,206.177,49
2018,11-Feb-18,15,242.558,49
2018,11-Feb-18,16,268.328,43
2018,11-Feb-18,17,247.847,43
2018,11-Feb-18,18,193.257,45
2018,11-Feb-18,19,195.372,42
2018,11-Feb-18,20,185.666,39
2018,11-Feb-18,21,173.681,37
2018,11-Feb-18,22,213.804,35
2018,11-Feb-18,23,254.333,37
2018,11-Feb-18,24,273.274,38
2018,12-Feb-18,01,348.183,43
2018,12-Feb-18,02,420.802,44
2018,12-Feb-18,03,560.823,49
2018,12-Feb-18,04,540.008,52
2018,12-Feb-18,05,687.097,56
2018,12-Feb-18,06,756.497,54
2018,12-Feb-18,07,762.691,56
2018,12-Feb-18,08,814.041,56
2018,12-Feb-18,09,834.081,55
2018,12-Feb-18,10,857.441,53
2018,12-Feb-18,11,871.95,55
2018,12-Feb-18,12,907.747,54
2018,12-Feb-18,13,927.334,54
2018,12-Feb-18,14,968.957,54
2018,12-Feb-18,15,900.266,51
2018,12-Feb-18,16,947.391,54
2018,12-Feb-18,17,931.527,50
2018,12-Feb-18,18,888.494,49
2018,12-Feb-18,19,878.343,48
2018,12-Feb-18,20,860.382,53
2018,12-Feb-18,21,821.85,53
2018,12-Feb-18,22,838.156,53
2018,12-Feb-18,23,811.843,54
2018,12-Feb-18,24,768.24,55
2018,13-Feb-18,01,835.217,54
2018,13-Feb-18,02,850.118,50
2018,13-Feb-18,03,817.784,51
2018,13-Feb-18,04,781.253,50
2018,13-Feb-18,05,737.734,51
2018,13-Feb-18,06,674.058,51
2018,13-Feb-18,07,626.081,49
2018,13-Feb-18,08,468.499,48
2018,13-Feb-18,09,323.009,42
2018,13-Feb-18,10,216.547,40
2018,13-Feb-18,11,137.677,43
2018,13-Feb-18,12,133.8,42
2018,13-Feb-18,13,143.798,39
2018,13-Feb-18,14,135.416,32
2018,13-Feb-18,15,125.243,37
2018,13-Feb-18,16,75.647,38
2018,13-Feb-18,17,47.596,35
2018,13-Feb-18,18,98.758,40
2018,13-Feb-18,19,272.291,41
2018,13-Feb-18,20,423.561,43
2018,13-Feb-18,21,540.154,49
2018,13-Feb-18,22,659.033,50
2018,13-Feb-18,23,685.326,51
2018,13-Feb-18,24,704.224,52
2018,14-Feb-18,01,714.459,49
2018,14-Feb-18,02,715.876,47
2018,14-Feb-18,03,691.344,49
2018,14-Feb-18,04,695.074,52
2018,14-Feb-18,05,651.171,54
2018,14-Feb-18,06,639.969,52
2018,14-Feb-18,07,627.702,49
2018,14-Feb-18,08,614.902,49
2018,14-Feb-18,09,569.512,50
2018,14-Feb-18,10,522.094,52
2018,14-Feb-18,11,488.024,54
2018,14-Feb-18,12,463.144,51
2018,14-Feb-18,13,439.822,52
2018,14-Feb-18,14,388.626,54
2018,14-Feb-18,15,304.215,54
2018,14-Feb-18,16,299.374,52
2018,14-Feb-18,17,352.663,52
2018,14-Feb-18,18,487.464,52
2018,14-Feb-18,19,580.913,53
2018,14-Feb-18,20,633.996,56
2018,14-Feb-18,21,634.18,55
2018,14-Feb-18,22,704.341,54
2018,14-Feb-18,23,736.262,52
2018,14-Feb-18,24,694.502,51
2018,15-Feb-18,01,722.795,51
2018,15-Feb-18,02,620.765,51
2018,15-Feb-18,03,497.118,52
2018,15-Feb-18,04,451.574,52
2018,15-Feb-18,05,360.108,50
2018,15-Feb-18,06,288.942,48
2018,15-Feb-18,07,214.114,46
2018,15-Feb-18,08,242.545,46
2018,15-Feb-18,09,275.18,46
2018,15-Feb-18,10,258.78,47
2018,15-Feb-18,11,234.754,48
2018,15-Feb-18,12,281.764,50
2018,15-Feb-18,13,355.431,52
2018,15-Feb-18,14,404.129,48
2018,15-Feb-18,15,442.332,49
2018,15-Feb-18,16,449.892,49
2018,15-Feb-18,17,581.172,50
2018,15-Feb-18,18,660.644,50
2018,15-Feb-18,19,720.234,52
2018,15-Feb-18,20,744.987,52
2018,15-Feb-18,21,787.724,52
2018,15-Feb-18,22,740.864,52
2018,15-Feb-18,23,714.005,54
2018,15-Feb-18,24,614.633,52
2018,16-Feb-18,01,621.084,51
2018,16-Feb-18,02,569.835,50
2018,16-Feb-18,03,514.053,48
2018,16-Feb-18,04,571.029,48
2018,16-Feb-18,05,594.398,48
2018,16-Feb-18,06,495.411,44
2018,16-Feb-18,07,365.926,42
2018,16-Feb-18,08,355.006,40
2018,16-Feb-18,09,317.791,44
2018,16-Feb-18,10,233.39,44
2018,16-Feb-18,11,300.204,44
2018,16-Feb-18,12,378.692,50
2018,16-Feb-18,13,432.053,51
2018,16-Feb-18,14,403.416,54
2018,16-Feb-18,15,390.766,51
2018,16-Feb-18,16,570.022,53
2018,16-Feb-18,17,749.622,57
2018,16-Feb-18,18,915.34,58
2018,16-Feb-18,19,981.29,58
2018,16-Feb-18,20,973.535,59
2018,16-Feb-18,21,1027.629,58
2018,16-Feb-18,22,1029.991,60
2018,16-Feb-18,23,994.961,59
2018,16-Feb-18,24,969.312,58
2018,17-Feb-18,01,958.386,57
2018,17-Feb-18,02,951.076,53
2018,17-Feb-18,03,898.38,51
2018,17-Feb-18,04,779.922,51
2018,17-Feb-18,05,684.082,50
2018,17-Feb-18,06,523.181,48
2018,17-Feb-18,07,317.689,49
2018,17-Feb-18,08,231.117,51
2018,17-Feb-18,09,142.61,48
2018,17-Feb-18,10,113.54,40
2018,17-Feb-18,11,75.47,41
2018,17-Feb-18,12,63.276,37
2018,17-Feb-18,13,53.912,44
2018,17-Feb-18,14,37.025,48
2018,17-Feb-18,15,53.721,45
2018,17-Feb-18,16,137.628,51
2018,17-Feb-18,17,249.768,52
2018,17-Feb-18,18,383.266,50
2018,17-Feb-18,19,499.407,52
2018,17-Feb-18,20,524.364,49
2018,17-Feb-18,21,526.824,51
2018,17-Feb-18,22,526.486,49
2018,17-Feb-18,23,500.339,48
2018,17-Feb-18,24,441.643,49
2018,18-Feb-18,01,392.32,44
2018,18-Feb-18,02,339,42
2018,18-Feb-18,03,293.603,39
2018,18-Feb-18,04,255.51,33
2018,18-Feb-18,05,263.084,43
2018,18-Feb-18,06,285.145,50
2018,18-Feb-18,07,366.533,54
2018,18-Feb-18,08,443.346,53
2018,18-Feb-18,09,492.564,58
2018,18-Feb-18,10,617.932,62
2018,18-Feb-18,11,640.576,62
2018,18-Feb-18,12,743.794,61
2018,18-Feb-18,13,791.47,58
2018,18-Feb-18,14,791.098,58
2018,18-Feb-18,15,773.066,57
2018,18-Feb-18,16,710.824,54
2018,18-Feb-18,17,553.27,48
2018,18-Feb-18,18,525.767,47
2018,18-Feb-18,19,525.922,42
2018,18-Feb-18,20,430.448,43
2018,18-Feb-18,21,357.901,42
2018,18-Feb-18,22,315.499,43
2018,18-Feb-18,23,203.6,41
2018,18-Feb-18,24,143.402,34
2018,19-Feb-18,01,131.059,32
2018,19-Feb-18,02,158.844,33
2018,19-Feb-18,03,244.14,38
2018,19-Feb-18,04,348.649,44
2018,19-Feb-18,05,477.091,47
2018,19-Feb-18,06,569.476,48
2018,19-Feb-18,07,662.279,48
2018,19-Feb-18,08,691.423,49
2018,19-Feb-18,09,623.631,53
2018,19-Feb-18,10,582.873,54
2018,19-Feb-18,11,668.054,57
2018,19-Feb-18,12,771.081,59
2018,19-Feb-18,13,785.943,58
2018,19-Feb-18,14,767.358,56
2018,19-Feb-18,15,775.508,55
2018,19-Feb-18,16,739.848,54
2018,19-Feb-18,17,718.036,52
2018,19-Feb-18,18,751.691,49
2018,19-Feb-18,19,755.987,52
2018,19-Feb-18,20,716.03,51
2018,19-Feb-18,21,639.181,53
2018,19-Feb-18,22,570.403,54
2018,19-Feb-18,23,454.436,55
2018,19-Feb-18,24,388.471,54
2018,20-Feb-18,01,308.297,54
2018,20-Feb-18,02,263.86,53
2018,20-Feb-18,03,214.733,52
2018,20-Feb-18,04,197.797,49
2018,20-Feb-18,05,188.317,43
2018,20-Feb-18,06,189.455,41
2018,20-Feb-18,07,185.022,46
2018,20-Feb-18,08,214.382,47
2018,20-Feb-18,09,234.681,50
2018,20-Feb-18,10,256.073,49
2018,20-Feb-18,11,290.471,50
2018,20-Feb-18,12,248.559,50
2018,20-Feb-18,13,239.027,48
2018,20-Feb-18,14,268.947,49
2018,20-Feb-18,15,250.224,48
2018,20-Feb-18,16,302.087,48
2018,20-Feb-18,17,330.028,52
2018,20-Feb-18,18,343.198,51
2018,20-Feb-18,19,391.086,47
2018,20-Feb-18,20,420.397,48
2018,20-Feb-18,21,467.642,48
2018,20-Feb-18,22,485.547,50
2018,20-Feb-18,23,484.52,51
2018,20-Feb-18,24,444.454,52
2018,21-Feb-18,01,460.303,53
2018,21-Feb-18,02,467.478,54
2018,21-Feb-18,03,518.806,54
2018,21-Feb-18,04,590.915,53
2018,21-Feb-18,05,610.841,54
2018,21-Feb-18,06,656.623,53
2018,21-Feb-18,07,759.296,52
2018,21-Feb-18,08,866.203,54
2018,21-Feb-18,09,851.835,56
2018,21-Feb-18,10,806.899,55
2018,21-Feb-18,11,703.757,57
2018,21-Feb-18,12,612.17,58
2018,21-Feb-18,13,602.084,58
2018,21-Feb-18,14,650.837,60
2018,21-Feb-18,15,742.75,60
2018,21-Feb-18,16,901.15,60
2018,21-Feb-18,17,1023.162,56
2018,21-Feb-18,18,1022.27,55
2018,21-Feb-18,19,1071.34,57
2018,21-Feb-18,20,1045.364,58
2018,21-Feb-18,21,997.967,55
2018,21-Feb-18,22,952.566,54
2018,21-Feb-18,23,946.431,53
2018,21-Feb-18,24,867.209,53
2018,22-Feb-18,01,852.626,52
2018,22-Feb-18,02,751.02,51
2018,22-Feb-18,03,688.805,51
2018,22-Feb-18,04,622.597,52
2018,22-Feb-18,05,560.212,51
2018,22-Feb-18,06,471.628,49
2018,22-Feb-18,07,449.34,47
2018,22-Feb-18,08,360.786,48
2018,22-Feb-18,09,301.696,44
2018,22-Feb-18,10,219.156,42
2018,22-Feb-18,11,148.895,37
2018,22-Feb-18,12,117.841,37
2018,22-Feb-18,13,106.058,40
2018,22-Feb-18,14,104.436,42
2018,22-Feb-18,15,145.886,43
2018,22-Feb-18,16,156.429,42
2018,22-Feb-18,17,146.778,38
2018,22-Feb-18,18,160.877,37
2018,22-Feb-18,19,176.377,37
2018,22-Feb-18,20,231.316,33
2018,22-Feb-18,21,327.993,31
2018,22-Feb-18,22,338.733,28
2018,22-Feb-18,23,272.576,30
2018,22-Feb-18,24,223.775,33
2018,23-Feb-18,01,251.256,33
2018,23-Feb-18,02,212.139,31
2018,23-Feb-18,03,189.216,29
2018,23-Feb-18,04,173.659,33
2018,23-Feb-18,05,131.387,36
2018,23-Feb-18,06,98.334,37
2018,23-Feb-18,07,145.063,42
2018,23-Feb-18,08,231.918,43
2018,23-Feb-18,09,214.721,45
2018,23-Feb-18,10,201.143,45
2018,23-Feb-18,11,190.683,45
2018,23-Feb-18,12,201.618,48
2018,23-Feb-18,13,235.895,48
2018,23-Feb-18,14,359.925,47
2018,23-Feb-18,15,453.941,47
2018,23-Feb-18,16,498.123,48
2018,23-Feb-18,17,530.714,48
2018,23-Feb-18,18,534.634,44
2018,23-Feb-18,19,513.587,44
2018,23-Feb-18,20,508.707,44
2018,23-Feb-18,21,519.621,38
2018,23-Feb-18,22,480.778,36
2018,23-Feb-18,23,395.312,40
2018,23-Feb-18,24,375.414,47
2018,24-Feb-18,01,370.385,50
2018,24-Feb-18,02,463.319,52
2018,24-Feb-18,03,505.814,51
2018,24-Feb-18,04,514.855,50
2018,24-Feb-18,05,628.042,51
2018,24-Feb-18,06,553.236,49
2018,24-Feb-18,07,636.793,50
2018,24-Feb-18,08,783.975,54
2018,24-Feb-18,09,839.371,55
2018,24-Feb-18,10,865.306,56
2018,24-Feb-18,11,861.478,52
2018,24-Feb-18,12,841.145,55
2018,24-Feb-18,13,824.831,56
2018,24-Feb-18,14,847.374,53
2018,24-Feb-18,15,829.962,50
2018,24-Feb-18,16,797.192,48
2018,24-Feb-18,17,747.093,44
2018,24-Feb-18,18,624.619,42
2018,24-Feb-18,19,480.643,43
2018,24-Feb-18,20,429.777,43
2018,24-Feb-18,21,403.276,38
2018,24-Feb-18,22,402.891,46
2018,24-Feb-18,23,354.452,48
2018,24-Feb-18,24,348.116,50
2018,25-Feb-18,01,364.765,52
2018,25-Feb-18,02,386.41,53
2018,25-Feb-18,03,401.19,54
2018,25-Feb-18,04,445.716,53
2018,25-Feb-18,05,483.401,54
2018,25-Feb-18,06,514.607,53
2018,25-Feb-18,07,532.694,53
2018,25-Feb-18,08,563.772,53
2018,25-Feb-18,09,565.653,54
2018,25-Feb-18,10,580.082,55
2018,25-Feb-18,11,585.843,56
2018,25-Feb-18,12,637.579,53
2018,25-Feb-18,13,717.629,53
2018,25-Feb-18,14,734.333,54
2018,25-Feb-18,15,699.942,51
2018,25-Feb-18,16,602.097,50
2018,25-Feb-18,17,487.92,45
2018,25-Feb-18,18,495.762,47
2018,25-Feb-18,19,516.548,48
2018,25-Feb-18,20,448.163,46
2018,25-Feb-18,21,317.237,42
2018,25-Feb-18,22,220.534,39
2018,25-Feb-18,23,160.094,39
2018,25-Feb-18,24,122.707,36
2018,26-Feb-18,01,87.278,32
2018,26-Feb-18,02,70.218,31
2018,26-Feb-18,03,60.463,31
2018,26-Feb-18,04,59.2,25
2018,26-Feb-18,05,75.592,27
2018,26-Feb-18,06,85.265,24
2018,26-Feb-18,07,119.867,29
2018,26-Feb-18,08,138.093,35
2018,26-Feb-18,09,197.727,42
2018,26-Feb-18,10,261.806,49
2018,26-Feb-18,11,327.986,50
2018,26-Feb-18,12,383.958,53
2018,26-Feb-18,13,529.345,54
2018,26-Feb-18,14,715.471,55
2018,26-Feb-18,15,829.263,54
2018,26-Feb-18,16,877.168,55
2018,26-Feb-18,17,886.803,53
2018,26-Feb-18,18,878.162,53
2018,26-Feb-18,19,837.545,52
2018,26-Feb-18,20,864.75,54
2018,26-Feb-18,21,879.524,57
2018,26-Feb-18,22,861.057,52
2018,26-Feb-18,23,882.537,56
2018,26-Feb-18,24,864.501,55
2018,27-Feb-18,01,860.844,53
2018,27-Feb-18,02,755.89,51
2018,27-Feb-18,03,693.519,49
2018,27-Feb-18,04,568.273,48
2018,27-Feb-18,05,534.886,50
2018,27-Feb-18,06,608.97,48
2018,27-Feb-18,07,655.676,49
2018,27-Feb-18,08,572.618,49
2018,27-Feb-18,09,436.517,50
2018,27-Feb-18,10,468.488,49
2018,27-Feb-18,11,488.046,52
2018,27-Feb-18,12,494.512,50
2018,27-Feb-18,13,495.55,51
2018,27-Feb-18,14,482.523,53
2018,27-Feb-18,15,408.956,52
2018,27-Feb-18,16,382.773,55
2018,27-Feb-18,17,325.463,54
2018,27-Feb-18,18,349.638,51
2018,27-Feb-18,19,446.712,56
2018,27-Feb-18,20,556.37,55
2018,27-Feb-18,21,607.263,57
2018,27-Feb-18,22,685.503,57
2018,27-Feb-18,23,748.053,57
2018,27-Feb-18,24,713.132,56
2018,28-Feb-18,01,804.291,55
2018,28-Feb-18,02,810.151,54
2018,28-Feb-18,03,730.038,55
2018,28-Feb-18,04,684.027,56
2018,28-Feb-18,05,629.207,56
2018,28-Feb-18,06,569.021,55
2018,28-Feb-18,07,472.444,56
2018,28-Feb-18,08,377.841,56
2018,28-Feb-18,09,203.907,53
2018,28-Feb-18,10,120.135,51
2018,28-Feb-18,11,92.102,50
2018,28-Feb-18,12,84.079,51
2018,28-Feb-18,13,87.652,51
2018,28-Feb-18,14,101.563,49
2018,28-Feb-18,15,137.609,51
2018,28-Feb-18,16,179.065,54
2018,28-Feb-18,17,219.849,56
2018,28-Feb-18,18,304.011,55
2018,28-Feb-18,19,423.959,56
2018,28-Feb-18,20,402.564,56
2018,28-Feb-18,21,395.229,54
2018,28-Feb-18,22,462.077,52
2018,28-Feb-18,23,505.418,53
2018,28-Feb-18,24,608.294,51
2018,1-Mar-18,01,600.271,51
2018,1-Mar-18,02,587.176,48
2018,1-Mar-18,03,537.928,47
2018,1-Mar-18,04,490.93,53
2018,1-Mar-18,05,475.23,51
2018,1-Mar-18,06,401.851,48
2018,1-Mar-18,07,366.169,50
2018,1-Mar-18,08,343.785,50
2018,1-Mar-18,09,239.805,43
2018,1-Mar-18,10,211.569,42
2018,1-Mar-18,11,191.97,38
2018,1-Mar-18,12,163.683,40
2018,1-Mar-18,13,96.289,38
2018,1-Mar-18,14,87.911,43
2018,1-Mar-18,15,115.392,47
2018,1-Mar-18,16,157.785,49
2018,1-Mar-18,17,178.588,51
2018,1-Mar-18,18,215.12,53
2018,1-Mar-18,19,220.256,54
2018,1-Mar-18,20,248.07,56
2018,1-Mar-18,21,274.188,58
2018,1-Mar-18,22,333.469,59
2018,1-Mar-18,23,361.148,59
2018,1-Mar-18,24,384.25,58
2018,2-Mar-18,01,396.891,57
2018,2-Mar-18,02,430.427,58
2018,2-Mar-18,03,402.917,59
2018,2-Mar-18,04,420.578,58
2018,2-Mar-18,05,393.851,60
2018,2-Mar-18,06,350.708,57
2018,2-Mar-18,07,320.206,58
2018,2-Mar-18,08,349.599,56
2018,2-Mar-18,09,386.664,56
2018,2-Mar-18,10,401.784,55
2018,2-Mar-18,11,427.559,53
2018,2-Mar-18,12,398.968,52
2018,2-Mar-18,13,466.788,51
2018,2-Mar-18,14,532.14,46
2018,2-Mar-18,15,565.069,39
2018,2-Mar-18,16,631.097,37
2018,2-Mar-18,17,688.422,38
2018,2-Mar-18,18,725.58,33
2018,2-Mar-18,19,759.498,35
2018,2-Mar-18,20,579.304,33
2018,2-Mar-18,21,566.266,31
2018,2-Mar-18,22,670.414,32
2018,2-Mar-18,23,642.412,37
2018,2-Mar-18,24,576.48,34
2018,3-Mar-18,01,484.378,32
2018,3-Mar-18,02,452.734,31
